Index	Lat			Lon			Icon	Name	Description	Notes	URL	Link Text	Altitude (m)	Distance (km)	Speed (m/s)	Course (°)	Time	HDOP	VDOP	PDOP	Satellites	Fix
159	52.444811	N	52° 26.688660' N	13.339217	E	13° 20.353020' E					""		42.700000	3.616171	0.445278	180.000000	44394.336829	0.000000	0.000000	0.000000	-1	Unknown
160	52.444802	N	52° 26.688120' N	13.339181	E	13° 20.350860' E					""		42.700000	3.618811	0.422057	254.707062	44394.336875	0.000000	0.000000	0.000000	-1	Unknown
161	52.444941	N	52° 26.696460' N	13.339388	E	13° 20.363280' E					""		42.800000	3.639708	10.027628	44.725826	44394.336933	0.000000	0.000000	0.000000	-1	Unknown
162	52.445024	N	52° 26.701440' N	13.339589	E	13° 20.375340' E					""		42.800000	3.656182	8.236648	55.883343	44394.336956	0.000000	0.000000	0.000000	-1	Unknown
163	52.445273	N	52° 26.716380' N	13.339934	E	13° 20.396040' E					""		42.800000	3.692462	5.166213	41.047428	44394.337025	0.000000	0.000000	0.000000	-1	Unknown
164	52.445280	N	52° 26.716800' N	13.339972	E	13° 20.398320' E					""		42.700000	3.695156	2.693530	73.183968	44394.337037	0.000000	0.000000	0.000000	-1	Unknown
165	52.445321	N	52° 26.719260' N	13.340001	E	13° 20.400060' E					""		42.700000	3.700126	2.485095	23.321968	44394.337060	0.000000	0.000000	0.000000	-1	Unknown
166	52.445404	N	52° 26.724240' N	13.339985	E	13° 20.399100' E					""		42.200000	3.709429	2.167742	347.343658	44394.337095	0.000000	0.000000	0.000000	-1	Unknown
167	52.445431	N	52° 26.725860' N	13.339952	E	13° 20.397120' E					""		42.200000	3.713177	3.747973	323.315186	44394.337106	0.000000	0.000000	0.000000	-1	Unknown
168	52.445478	N	52° 26.728680' N	13.339775	E	13° 20.386500' E					""		41.600000	3.726277	4.342902	295.020172	44394.337141	0.000000	0.000000	0.000000	-1	Unknown
169	52.445478	N	52° 26.728680' N	13.339604	E	13° 20.376240' E					""		41.400000	3.737879	5.632735	268.867615	44394.337164	0.000000	0.000000	0.000000	-1	Unknown
170	52.445457	N	52° 26.727420' N	13.339491	E	13° 20.369460' E					""		41.200000	3.745895	8.015631	253.043655	44394.337176	0.000000	0.000000	0.000000	-1	Unknown
171	52.445435	N	52° 26.726100' N	13.339422	E	13° 20.365320' E					""		41.100000	3.751179	2.641793	242.385773	44394.337199	0.000000	0.000000	0.000000	-1	Unknown
172	52.445437	N	52° 26.726220' N	13.339300	E	13° 20.358000' E					""		41.000000	3.759460	4.140413	271.540680	44394.337222	0.000000	0.000000	0.000000	-1	Unknown
173	52.445463	N	52° 26.727780' N	13.339178	E	13° 20.350680' E					""		40.800000	3.768229	8.769235	289.272003	44394.337234	0.000000	0.000000	0.000000	-1	Unknown
174	52.445505	N	52° 26.730300' N	13.338857	E	13° 20.331420' E					""		40.200000	3.790505	6.439867	277.948822	44394.337280	0.000000	0.000000	0.000000	-1	Unknown
175	52.445515	N	52° 26.730900' N	13.338453	E	13° 20.307180' E					""		39.600000	3.817939	7.738214	271.648743	44394.337326	0.000000	0.000000	0.000000	-1	Unknown
176	52.445512	N	52° 26.730720' N	13.338142	E	13° 20.288520' E					""		39.600000	3.839044	6.719321	268.576111	44394.337361	0.000000	0.000000	0.000000	-1	Unknown
177	52.445548	N	52° 26.732880' N	13.337681	E	13° 20.260860' E					""		40.000000	3.870579	6.372668	278.033203	44394.337419	0.000000	0.000000	0.000000	-1	Unknown
178	52.445586	N	52° 26.735160' N	13.337408	E	13° 20.244480' E					""		40.400000	3.889579	4.351549	284.821991	44394.337465	0.000000	0.000000	0.000000	-1	Unknown
179	52.445583	N	52° 26.734980' N	13.337295	E	13° 20.237700' E					""		40.600000	3.897253	3.837208	267.505981	44394.337488	0.000000	0.000000	0.000000	-1	Unknown
180	52.445631	N	52° 26.737860' N	13.337189	E	13° 20.231340' E					""		40.700000	3.906213	1.977026	306.243561	44394.337535	0.000000	0.000000	0.000000	-1	Unknown
181	52.445673	N	52° 26.740380' N	13.336386	E	13° 20.183160' E					""		40.700000	3.960898	4.896654	273.910706	44394.337639	0.000000	0.000000	0.000000	-1	Unknown
182	52.445735	N	52° 26.744100' N	13.335837	E	13° 20.150220' E					""		40.700000	3.998782	6.121252	279.420105	44394.337720	0.000000	0.000000	0.000000	-1	Unknown
183	52.445743	N	52° 26.744580' N	13.335656	E	13° 20.139360' E					""		40.700000	4.011095	6.156605	274.147614	44394.337743	0.000000	0.000000	0.000000	-1	Unknown
184	52.445743	N	52° 26.744580' N	13.334925	E	13° 20.095500' E					""		40.600000	4.060694	7.263429	271.756561	44394.337824	0.000000	0.000000	0.000000	-1	Unknown
185	52.445766	N	52° 26.745960' N	13.334724	E	13° 20.083440' E					""		40.600000	4.074570	6.938112	280.632843	44394.337847	0.000000	0.000000	0.000000	-1	Unknown
186	52.445840	N	52° 26.750400' N	13.334433	E	13° 20.065980' E					""		40.600000	4.095964	6.999044	292.934143	44394.337882	0.000000	0.000000	0.000000	-1	Unknown
187	52.446127	N	52° 26.767620' N	13.333686	E	13° 20.021160' E					""		40.700000	4.155877	3.147261	295.115448	44394.338009	0.000000	0.000000	0.000000	-1	Unknown
188	52.446145	N	52° 26.768700' N	13.333481	E	13° 20.008860' E					""		40.600000	4.169930	2.693481	286.816345	44394.338056	0.000000	0.000000	0.000000	-1	Unknown
189	52.446140	N	52° 26.768400' N	13.333414	E	13° 20.004840' E					""		40.500000	4.174510	4.579897	263.019592	44394.338067	0.000000	0.000000	0.000000	-1	Unknown
190	52.446078	N	52° 26.764680' N	13.333200	E	13° 19.992000' E					""		40.500000	4.190587	5.600029	245.326584	44394.338113	0.000000	0.000000	0.000000	-1	Unknown
191	52.445978	N	52° 26.758680' N	13.333035	E	13° 19.982100' E					""		40.600000	4.206374	2.028559	228.813400	44394.338171	0.000000	0.000000	0.000000	-1	Unknown
192	52.445914	N	52° 26.754840' N	13.332887	E	13° 19.973220' E					""		40.600000	4.218687	5.050471	235.034973	44394.338194	0.000000	0.000000	0.000000	-1	Unknown
193	52.445830	N	52° 26.749800' N	13.332734	E	13° 19.964040' E					""		40.700000	4.232658	6.985801	227.988968	44394.338218	0.000000	0.000000	0.000000	-1	Unknown
194	52.445739	N	52° 26.744340' N	13.332402	E	13° 19.944120' E					""		40.900000	4.257358	5.816704	246.303314	44394.338264	0.000000	0.000000	0.000000	-1	Unknown
195	52.445731	N	52° 26.743860' N	13.332308	E	13° 19.938480' E					""		40.900000	4.263798	6.439833	262.051208	44394.338275	0.000000	0.000000	0.000000	-1	Unknown
196	52.445690	N	52° 26.741400' N	13.332164	E	13° 19.929840' E					""		41.100000	4.274582	3.513813	242.653717	44394.338310	0.000000	0.000000	0.000000	-1	Unknown
197	52.445641	N	52° 26.738460' N	13.332061	E	13° 19.923660' E					""		41.200000	4.283447	8.865335	232.027832	44394.338322	0.000000	0.000000	0.000000	-1	Unknown
198	52.445566	N	52° 26.733960' N	13.331955	E	13° 19.917300' E					""		41.300000	4.294467	5.338643	217.593170	44394.338356	0.000000	0.000000	0.000000	-1	Unknown
199	52.445540	N	52° 26.732400' N	13.331880	E	13° 19.912800' E					""		41.300000	4.300321	5.854321	240.370621	44394.338368	0.000000	0.000000	0.000000	-1	Unknown
200	52.445502	N	52° 26.730120' N	13.331514	E	13° 19.890840' E					""		41.600000	4.325512	9.419785	258.410492	44394.338426	0.000000	0.000000	0.000000	-1	Unknown
201	52.445333	N	52° 26.719980' N	13.330612	E	13° 19.836720' E					""		42.300000	4.389540	5.808966	253.294632	44394.338553	0.000000	0.000000	0.000000	-1	Unknown
202	52.445296	N	52° 26.717760' N	13.330484	E	13° 19.829040' E					""		42.400000	4.399152	2.260751	240.501541	44394.338588	0.000000	0.000000	0.000000	-1	Unknown
203	52.445269	N	52° 26.716140' N	13.330427	E	13° 19.825620' E					""		42.500000	4.404050	1.281821	232.561218	44394.338611	0.000000	0.000000	0.000000	-1	Unknown
204	52.445179	N	52° 26.710740' N	13.329977	E	13° 19.798620' E					""		42.200000	4.436185	9.249302	252.489212	44394.338704	0.000000	0.000000	0.000000	-1	Unknown
205	52.445001	N	52° 26.700060' N	13.329476	E	13° 19.768560' E					""		41.400000	4.475532	6.259395	240.134750	44394.338785	0.000000	0.000000	0.000000	-1	Unknown
206	52.444894	N	52° 26.693640' N	13.329140	E	13° 19.748400' E					""		40.900000	4.501254	6.181528	242.081329	44394.338831	0.000000	0.000000	0.000000	-1	Unknown
207	52.444822	N	52° 26.689320' N	13.328840	E	13° 19.730400' E					""		40.500000	4.523131	7.522481	248.287170	44394.338866	0.000000	0.000000	0.000000	-1	Unknown
208	52.444629	N	52° 26.677740' N	13.328217	E	13° 19.693020' E					""		39.700000	4.570550	7.895446	242.272110	44394.338935	0.000000	0.000000	0.000000	-1	Unknown
209	52.444415	N	52° 26.664900' N	13.327626	E	13° 19.657560' E					""		38.800000	4.617193	7.734862	238.311295	44394.339005	0.000000	0.000000	0.000000	-1	Unknown
210	52.443981	N	52° 26.638860' N	13.326656	E	13° 19.599360' E					""		38.100000	4.698839	7.525131	234.244781	44394.339120	0.000000	0.000000	0.000000	-1	Unknown
211	52.443602	N	52° 26.616120' N	13.325780	E	13° 19.546800' E					""		38.200000	4.771729	7.448609	233.287521	44394.339225	0.000000	0.000000	0.000000	-1	Unknown
212	52.443511	N	52° 26.610660' N	13.325605	E	13° 19.536300' E					""		38.300000	4.787338	7.804180	229.532623	44394.339248	0.000000	0.000000	0.000000	-1	Unknown
213	52.442983	N	52° 26.578980' N	13.324705	E	13° 19.482300' E					""		39.300000	4.872097	6.283387	224.150162	44394.339410	0.000000	0.000000	0.000000	-1	Unknown
214	52.442706	N	52° 26.562360' N	13.324306	E	13° 19.458360' E					""		39.500000	4.913132	6.491289	223.211243	44394.339479	0.000000	0.000000	0.000000	-1	Unknown
215	52.442158	N	52° 26.529480' N	13.323572	E	13° 19.414320' E					""		39.500000	4.991885	8.005073	220.107574	44394.339606	0.000000	0.000000	0.000000	-1	Unknown
216	52.441869	N	52° 26.512140' N	13.323219	E	13° 19.393140' E					""		39.500000	5.031994	7.870859	215.586670	44394.339664	0.000000	0.000000	0.000000	-1	Unknown
217	52.441576	N	52° 26.494560' N	13.322918	E	13° 19.375080' E					""		39.500000	5.070478	6.880040	211.847778	44394.339722	0.000000	0.000000	0.000000	-1	Unknown
218	52.441325	N	52° 26.479500' N	13.322752	E	13° 19.365120' E					""		39.600000	5.100604	5.875273	204.568939	44394.339780	0.000000	0.000000	0.000000	-1	Unknown
219	52.441203	N	52° 26.472180' N	13.322644	E	13° 19.358640' E					""		39.500000	5.116036	5.339350	208.877640	44394.339815	0.000000	0.000000	0.000000	-1	Unknown
220	52.440992	N	52° 26.459520' N	13.322423	E	13° 19.345380' E					""		39.300000	5.143904	9.400511	212.778336	44394.339850	0.000000	0.000000	0.000000	-1	Unknown
221	52.440895	N	52° 26.453700' N	13.322302	E	13° 19.338120' E					""		39.300000	5.157469	6.782591	217.249496	44394.339873	0.000000	0.000000	0.000000	-1	Unknown
222	52.440546	N	52° 26.432760' N	13.322008	E	13° 19.320480' E					""		39.200000	5.201143	6.513288	207.284790	44394.339954	0.000000	0.000000	0.000000	-1	Unknown
223	52.439401	N	52° 26.364060' N	13.320925	E	13° 19.255500' E					""		38.000000	5.348273	7.927654	208.643448	44394.340220	0.000000	0.000000	0.000000	-1	Unknown
224	52.438825	N	52° 26.329500' N	13.320538	E	13° 19.232280' E					""		37.600000	5.417563	8.679235	203.500641	44394.340324	0.000000	0.000000	0.000000	-1	Unknown
225	52.438505	N	52° 26.310300' N	13.320265	E	13° 19.215900' E					""		37.300000	5.457715	7.911482	208.428284	44394.340382	0.000000	0.000000	0.000000	-1	Unknown
226	52.438336	N	52° 26.300160' N	13.320095	E	13° 19.205700' E					""		37.200000	5.479783	7.235734	211.367126	44394.340417	0.000000	0.000000	0.000000	-1	Unknown
227	52.438214	N	52° 26.292840' N	13.319995	E	13° 19.199700' E					""		37.100000	5.494965	7.732691	204.913452	44394.340440	0.000000	0.000000	0.000000	-1	Unknown
228	52.437930	N	52° 26.275800' N	13.319703	E	13° 19.182180' E					""		37.200000	5.532277	6.999944	208.995239	44394.340498	0.000000	0.000000	0.000000	-1	Unknown
229	52.437706	N	52° 26.262360' N	13.319557	E	13° 19.173420' E					""		37.300000	5.559109	6.643497	202.840561	44394.340544	0.000000	0.000000	0.000000	-1	Unknown
230	52.437504	N	52° 26.250240' N	13.319376	E	13° 19.162560' E					""		37.300000	5.584731	3.662837	208.193573	44394.340613	0.000000	0.000000	0.000000	-1	Unknown
231	52.437399	N	52° 26.243940' N	13.319349	E	13° 19.160940' E					""		37.700000	5.596563	7.600085	185.122940	44394.340637	0.000000	0.000000	0.000000	-1	Unknown
232	52.437372	N	52° 26.242320' N	13.319365	E	13° 19.161900' E					""		37.900000	5.599758	1.597872	160.137177	44394.340660	0.000000	0.000000	0.000000	-1	Unknown
233	52.437307	N	52° 26.238420' N	13.319368	E	13° 19.162080' E					""		38.300000	5.606997	3.619315	178.388306	44394.340683	0.000000	0.000000	0.000000	-1	Unknown
234	52.437288	N	52° 26.237280' N	13.319335	E	13° 19.160100' E					""		38.500000	5.610077	3.080403	226.636765	44394.340694	0.000000	0.000000	0.000000	-1	Unknown
235	52.437282	N	52° 26.236920' N	13.319291	E	13° 19.157460' E					""		38.700000	5.613137	3.059789	257.391479	44394.340706	0.000000	0.000000	0.000000	-1	Unknown
236	52.437167	N	52° 26.230020' N	13.319159	E	13° 19.149540' E					""		39.300000	5.628762	3.581713	209.513596	44394.340764	0.000000	0.000000	0.000000	-1	Unknown
237	52.437055	N	52° 26.223300' N	13.318955	E	13° 19.137300' E					""		38.600000	5.647393	2.767312	228.414398	44394.340833	0.000000	0.000000	0.000000	-1	Unknown
238	52.437032	N	52° 26.221920' N	13.318933	E	13° 19.135980' E					""		38.400000	5.650357	2.963858	210.247620	44394.340845	0.000000	0.000000	0.000000	-1	Unknown
239	52.436974	N	52° 26.218440' N	13.318831	E	13° 19.129860' E					""		38.000000	5.659822	1.508459	222.441376	44394.340891	0.000000	0.000000	0.000000	-1	Unknown
240	52.436840	N	52° 26.210400' N	13.318713	E	13° 19.122780' E					""		37.400000	5.676753	4.924753	205.289215	44394.340938	0.000000	0.000000	0.000000	-1	Unknown
241	52.436668	N	52° 26.200080' N	13.318526	E	13° 19.111560' E					""		37.500000	5.699724	2.550410	213.972504	44394.340995	0.000000	0.000000	0.000000	-1	Unknown
242	52.436244	N	52° 26.174640' N	13.318002	E	13° 19.080120' E					""		37.900000	5.758820	7.796735	216.912720	44394.341100	0.000000	0.000000	0.000000	-1	Unknown
243	52.436022	N	52° 26.161320' N	13.317810	E	13° 19.068600' E					""		38.100000	5.786758	5.275279	207.589523	44394.341169	0.000000	0.000000	0.000000	-1	Unknown
244	52.435724	N	52° 26.143440' N	13.317427	E	13° 19.045620' E					""		38.300000	5.828901	5.166694	221.053589	44394.341273	0.000000	0.000000	0.000000	-1	Unknown
245	52.435565	N	52° 26.133900' N	13.317159	E	13° 19.029540' E					""		38.300000	5.854280	9.717403	226.580048	44394.341319	0.000000	0.000000	0.000000	-1	Unknown
246	52.435423	N	52° 26.125380' N	13.316998	E	13° 19.019880' E					""		38.200000	5.873496	10.554789	213.571259	44394.341354	0.000000	0.000000	0.000000	-1	Unknown
247	52.435185	N	52° 26.111100' N	13.316570	E	13° 18.994200' E					""		38.100000	5.912811	9.745998	229.378616	44394.341412	0.000000	0.000000	0.000000	-1	Unknown
248	52.435105	N	52° 26.106300' N	13.316449	E	13° 18.986940' E					""		38.400000	5.924925	6.056902	222.679489	44394.341435	0.000000	0.000000	0.000000	-1	Unknown
249	52.435075	N	52° 26.104500' N	13.316472	E	13° 18.988320' E					""		38.500000	5.928612	3.686376	154.948334	44394.341447	0.000000	0.000000	0.000000	-1	Unknown
250	52.435037	N	52° 26.102220' N	13.316471	E	13° 18.988260' E					""		38.700000	5.932842	4.230685	180.919159	44394.341458	0.000000	0.000000	0.000000	-1	Unknown
251	52.434852	N	52° 26.091120' N	13.316222	E	13° 18.973320' E					""		40.200000	5.959482	3.703291	221.280380	44394.341528	0.000000	0.000000	0.000000	-1	Unknown
252	52.434795	N	52° 26.087700' N	13.316099	E	13° 18.965940' E					""		40.700000	5.969968	3.596139	236.137985	44394.341563	0.000000	0.000000	0.000000	-1	Unknown
253	52.434744	N	52° 26.084640' N	13.315860	E	13° 18.951600' E					""		41.200000	5.987153	3.040087	246.247345	44394.341632	0.000000	0.000000	0.000000	-1	Unknown
254	52.434689	N	52° 26.081340' N	13.315768	E	13° 18.946080' E					""		41.200000	5.995898	2.889149	222.939468	44394.341667	0.000000	0.000000	0.000000	-1	Unknown
255	52.434444	N	52° 26.066640' N	13.315490	E	13° 18.929400' E					""		40.100000	6.029061	9.490886	215.395691	44394.341713	0.000000	0.000000	0.000000	-1	Unknown
256	52.434106	N	52° 26.046360' N	13.315030	E	13° 18.901800' E					""		39.200000	6.077952	7.833523	218.594009	44394.341782	0.000000	0.000000	0.000000	-1	Unknown
257	52.434003	N	52° 26.040180' N	13.314909	E	13° 18.894540' E					""		39.100000	6.092056	7.051696	215.611008	44394.341806	0.000000	0.000000	0.000000	-1	Unknown
258	52.433589	N	52° 26.015340' N	13.314331	E	13° 18.859860' E					""		38.300000	6.152577	8.134605	218.736984	44394.341910	0.000000	0.000000	0.000000	-1	Unknown
259	52.433463	N	52° 26.007780' N	13.314190	E	13° 18.851400' E					""		38.100000	6.169557	8.489889	214.304306	44394.341933	0.000000	0.000000	0.000000	-1	Unknown
260	52.433254	N	52° 25.995240' N	13.313911	E	13° 18.834660' E					""		37.800000	6.199554	7.339930	220.684235	44394.341979	0.000000	0.000000	0.000000	-1	Unknown
261	52.433108	N	52° 25.986480' N	13.313679	E	13° 18.820740' E					""		37.600000	6.222183	7.561356	224.436737	44394.342014	0.000000	0.000000	0.000000	-1	Unknown
262	52.433000	N	52° 25.980000' N	13.313538	E	13° 18.812280' E					""		37.500000	6.237550	7.683093	218.519196	44394.342037	0.000000	0.000000	0.000000	-1	Unknown
263	52.432831	N	52° 25.969860' N	13.313363	E	13° 18.801780' E					""		37.300000	6.259798	7.539545	212.691544	44394.342072	0.000000	0.000000	0.000000	-1	Unknown
264	52.432612	N	52° 25.956720' N	13.313089	E	13° 18.785340' E					""		37.100000	6.290460	7.617760	219.240601	44394.342118	0.000000	0.000000	0.000000	-1	Unknown
265	52.432322	N	52° 25.939320' N	13.312645	E	13° 18.758700' E					""		37.200000	6.334622	7.429199	221.478714	44394.342187	0.000000	0.000000	0.000000	-1	Unknown
266	52.432063	N	52° 25.923780' N	13.312320	E	13° 18.739200' E					""		37.400000	6.370924	7.402960	219.924133	44394.342245	0.000000	0.000000	0.000000	-1	Unknown
267	52.431798	N	52° 25.907880' N	13.311904	E	13° 18.714240' E					""		37.700000	6.411758	6.834415	222.864639	44394.342315	0.000000	0.000000	0.000000	-1	Unknown
268	52.431504	N	52° 25.890240' N	13.311523	E	13° 18.691380' E					""		38.200000	6.453470	6.568042	217.194656	44394.342384	0.000000	0.000000	0.000000	-1	Unknown
269	52.431379	N	52° 25.882740' N	13.311345	E	13° 18.680700' E					""		38.600000	6.471897	6.116791	221.741272	44394.342419	0.000000	0.000000	0.000000	-1	Unknown
270	52.431032	N	52° 25.861920' N	13.310921	E	13° 18.655260' E					""		37.200000	6.520067	3.748409	216.693787	44394.342512	0.000000	0.000000	0.000000	-1	Unknown
271	52.430957	N	52° 25.857420' N	13.310799	E	13° 18.647940' E					""		36.500000	6.531826	2.454247	227.127563	44394.342558	0.000000	0.000000	0.000000	-1	Unknown
272	52.430946	N	52° 25.856760' N	13.310746	E	13° 18.644760' E					""		36.300000	6.535626	0.844362	254.711639	44394.342593	0.000000	0.000000	0.000000	-1	Unknown
273	52.430953	N	52° 25.857180' N	13.310628	E	13° 18.637680' E					""		36.100000	6.543673	1.971474	266.763092	44394.342650	0.000000	0.000000	0.000000	-1	Unknown
274	52.430915	N	52° 25.854900' N	13.310521	E	13° 18.631260' E					""		36.000000	6.552077	3.478401	237.040115	44394.342697	0.000000	0.000000	0.000000	-1	Unknown
275	52.430898	N	52° 25.853880' N	13.310421	E	13° 18.625260' E					""		36.300000	6.559123	0.135747	270.000000	44394.342812	0.000000	0.000000	0.000000	-1	Unknown
276	52.430843	N	52° 25.850580' N	13.310406	E	13° 18.624360' E					""		36.600000	6.565330	0.344814	189.441147	44394.343021	0.000000	0.000000	0.000000	-1	Unknown
277	52.430766	N	52° 25.845960' N	13.310294	E	13° 18.617640' E					""		37.600000	6.576787	2.496965	220.721237	44394.343067	0.000000	0.000000	0.000000	-1	Unknown
